"Table 0"
"1210404120","0"
"1210794120","1"
"1211035620","0"
"1211416620","1"
"1211658120","0"
"2147483647","0"
"Table 8"
"1214538120","1"
"1214779620","0"
"1215160620","1"
"1215402120","0"
"1215781620","1"
"1216023120","0"
"1216404120","1"
"1216645620","0"
"1217037120","1"
"1217268120","0"
"1217659620","1"
"1217901120","0"
"1218280620","1"
"1218522120","0"
"1218903120","1"
"1219144620","0"
"1219525620","1"
"1219767120","0"
"1220148120","1"
"1220389620","0"
"1220779620","1"
"1221021120","0"
"2147483647","0"
"Table 9"
"1219525620","1"
"1219822620","0"
"1220148120","1"
"1220445120","0"
"1220779620","1"
"1221066120","0"
"1221402120","1"
"1221688620","0"
"1222024620","1"
"1222311120","0"
"1222647120","1"
"1222933620","0"
"1223268120","1"
"1223565120","0"
"1223901120","1"
"1224187620","0"
"2147483647","0"
"Table 10"
"1224523620","1"
"1224810120","0"
"1225146120","1"
"1225432620","0"
"1225767120","1"
"1226053620","0"
"1226389620","1"
"1226686620","0"
"1227012120","1"
"1227309120","0"
"2147483647","0"
"Table 11"
"1219525620","1"
"1219767120","0"
"1220148120","1"
"1220389620","0"
"1220779620","1"
"1221021120","0"
"1221402120","1"
"1221643620","0"
"1222024620","1"
"1222266120","0"
"1222647120","1"
"1222888620","0"
"1223268120","1"
"1223509620","0"
"1223901120","1"
"1224132120","0"
"2147483647","0"
"Table 12"
"1224523620","1"
"1224765120","0"
"1225146120","1"
"1225387620","0"
"1225767120","1"
"1226008620","0"
"1226389620","1"
"1226631120","0"
"1182385500","2471"
"1241910000","0"
"1247860500","1"
"1248148500","0"
"2147483647","0"
"Table 13"
"1182385500","2471"
"1241910000","0"
"1247860500","1"
"1248148500","0"
"2147483647","0"
"Table 14"
"1182385500","14408"
"1242529500","3600"
"1242652500","2700"
"1247860500","3600"
"1248148500","2700"
"2147483647","0"
"Table 15"
"1175547720","5400"
"1219525620","4500"
"2147483647","0"
"Table 16"
"1175547720","5400"
"1226389620","4500"
"1227309120","5400"
"2147483647","0"
"Table 17"
"1175547720","5400"
"1225767120","4500"
"1227309120","5400"
"2147483647","0"
"Table 18"
"1175547720","12017"
"1228888620","4500"
"2147483647","0"
"Table 19"
"1175547720","5400"
"1225767120","4500"
"1227931620","5400"
"1228888620","4500"
"2147483647","0"
"Table 20"
"1175547720","7200"
"1197505620","6300"
"2147483647","0"
"Table 21"
"1175547720","7200"
"1197745620","6300"
"2147483647","0"
"Table 22"
"1175547720","7200"
"1200211620","6300"
"2147483647","0"
"Table 23"
"1186014720","9900"
"1228497120","9000"
"1237917120","8100"
"2147483647","0"
"Table 24"
"1186014720","9900"
"1228552620","9000"
"1237917120","8100"
"1182385500","14408"
"1242534000","3600"
"1242894000","2700"
"1247860500","14408"
"2147483647","0"
"Table 25"
"1182385500","14408"
"1242534000","3600"
"1242894000","2700"
"1247860500","14408"
"2147483647","0"
"Table 26"
"1175547720","6300"
"1223302620","5400"
"2147483647","0"
"Table 27"
"1175547720","6300"
"1198860120","5400"
"2147483647","0"
"Table 28"
"1175547720","7200"
"1182529500","6300"
"2147483647","0"
"Table 29"
"1175547720","5400"
"1225767120","4500"
"2147483647","0"
"Table 30"
"1175547720","5400"
"1225146120","4500"
"2147483647","0"
"Table 31"
"1175547720","51"
"1211917620","2"
"1213105501","0"
"1213225501","2"
"1213537501","0"
"1227645120","1"
"1227931620","0"
"2147483647","0"
"Table 32"
"1175547720","51"
"1211917620","2"
"1214157120","0"
"1227645120","52"
"2147483647","0"
"Table 33"
"1175547720","51"
"1211917620","2"
"1214157120","0"
"1215717120","1"
"1216225620","0"
"1217037120","58"
"1219525620","61"
"1224523620","60"
"1227645120","52"
"2147483647","0"
"Table 34"
"1175547720","51"
"1211917620","2"
"1214157120","0"
"1226389620","60"
"1227645120","52"
"2147483647","0"
"Table 35"
"1175547720","51"
"1198266120","55"
"1198888620","1"
"1198977120","0"
"1211917620","2"
"1214157120","0"
"1226389620","60"
"1227645120","52"
"2147483647","0"
"Table 36"
"1175547720","51"
"1211917620","2"
"1214157120","0"
"1225779120","1"
"1226008620","0"
"1226389620","60"
"1227645120","52"
"2147483647","0"
"Table 37"
"1175780220","0"
"1197022620","51"
"1199571120","1"
"1199766120","0"
"1211917620","2"
"1214157120","0"
"1215184620","1"
"1215402120","0"
"1215795120","1"
"1216023120","0"
"1216404120","1"
"1216645620","0"
"1217046120","1"
"1217268120","0"
"1217659620","1"
"1217901120","0"
"1218280620","1"
"1218522120","0"
"1218909120","1"
"1219144620","0"
"1219525620","61"
"1220779620","59"
"1224523620","60"
"1227645120","52"
"2147483647","0"
"Table 38"
"1179021720","0"
"1197022620","51"
"1211917620","2"
"1214157120","0"
"1227645120","52"
"2147483647","0"
"Table 39"
"1179021720","88"
"1214538120","58"
"1219525620","61"
"1220779620","59"
"1224523620","60"
"1226686620","0"
"1227645120","52"
"2147483647","0"
"Table 40"
"1179021720","88"
"1211416620","1"
"1211658120","0"
"1211917620","2"
"1214157120","0"
"1214538120","1"
"1214779620","0"
"1215174120","1"
"1215402120","0"
"1215781620","58"
"1219525620","1"
"1219767120","0"
"1220148120","59"
"1222225620","0"
"1222647120","59"
"1224523620","60"
"1226686620","0"
"1227645120","52"
"2147483647","0"
"Table 41"
"1175547720","0"
"1211917620","2"
"1214157120","0"
"1222753500","1"
"1222933620","59"
"1224523620","60"
"1227645120","52"
"2147483647","0"
"Table 42"
"1175547720","82"
"1214539620","1"
"1214779620","0"
"1227645120","82"
"2147483647","0"
"Table 43"
"1175547720","51"
"1198309620","1"
"1198606620","0"
"1198932120","55"
"1200187620","56"
"1206429120","57"
"1211917620","2"
"1214157120","0"
"1214538120","58"
"1219525620","59"
"1224523620","60"
"1227645120","52"
"2147483647","0"
"Table 44"
"1175547720","51"
"1208944620","1"
"1209159120","0"
"1209540120","1"
"1209795120","0"
"1210173120","57"
"1211917620","2"
"1214157120","0"
"1214538120","58"
"1219525620","1"
"1219816620","0"
"1220148120","95"
"2147483647","0"
"Table 45"
"1175547720","51"
"1198266120","55"
"1200187620","56"
"1206429120","57"
"1209781620","0"
"1210173120","57"
"1211917620","2"
"1214157120","0"
"1214538120","58"
"1219525620","1"
"1219767120","0"
"1220148120","59"
"1224523620","60"
"1227645120","52"
"2147483647","0"
"Table 46"
"2147483647","0"
"Table 47"
"2147483647","0"
"Table 48"
"2147483647","0"
"Table 49"
"1175547720","51"
"1200187620","56"
"1206429120","57"
"1211917620","95"
"2147483647","0"
"Table 50"
"1175547720","51"
"1200808620","99"
"2147483647","0"
"Table 51"
"1175547720","7200"
"1213834501","6300"
"2147483647","0"
"Table 52"
"1179021720","5400"
"1197505620","4500"
"2147483647","0"
"Table 53"
"1175547720","7200"
"1228888620","6300"
"2147483647","0"
"Table 54"
"1175547720","6300"
"1228081620","5400"
"2147483647","0"
"Table 55"
"1175547720","6300"
"1228987620","5400"
"2147483647","0"
"Table 56"
"1175547720","6300"
"1202842620","5400"
"2147483647","0"
"Table 57"
"1175547720","6300"
"1214157120","5400"
"2147483647","0"
"Table 58"
"1175547720","6300"
"1225146120","5400"
"2147483647","0"
"Table 59"
"1175547720","4500"
"1197505620","5400"
"1215402120","4500"
"2147483647","0"
"Table 60"
"1185650220","9450"
"1215228120","9000"
"2147483647","0"
"Table 61"
"1175547720","51"
"1202053620","95"
"1209540120","1"
"1209795120","0"
"1210173120","57"
"1211917620","2"
"1214157120","0"
"1214538120","95"
"2147483647","0"
"Table 62"
"1175547720","51"
"1198309620","1"
"1198606620","0"
"1198932120","95"
"1209540120","111"
"2147483647","0"
"Table 63"
"1175547720","51"
"1198309620","1"
"1198606620","0"
"1202053620","111"
"2147483647","0"
"Table 64"
"1175547720","95"
"1220389620","0"
"1220779620","95"
"2147483647","0"
"Table 65"
"1175547720","51"
"1214538120","114"
"2147483647","0"
"Table 66"
"1175547720","51"
"1215160620","1683"
"2147483647","0"
"Table 67"
"1175547720","51"
"1215781620","1683"
"2147483647","0"
"Table 68"
"1175547720","51"
"1217659620","114"
"2147483647","0"
"Table 69"
"1175547720","51"
"1218903120","1683"
"2147483647","0"
"Table 70"
"1175547720","115"
"1218522120","0"
"1220148120","114"
"2147483647","0"
"Table 71"
"1175547720","51"
"1215160620","120"
"2147483647","0"
"Table 72"
"1175547720","51"
"1214538120","1"
"1214779620","0"
"1215781620","114"
"2147483647","0"
"Table 73"
"1175547720","51"
"1209540120","95"
"1211917620","2"
"1214157120","0"
"1220148120","114"
"2147483647","0"
"Table 74"
"1175547720","51"
"1205175120","114"
"2147483647","0"
"Table 75"
"1175547720","51"
"1214538120","1"
"1214779620","0"
"1218903120","114"
"2147483647","0"
"Table 76"
"1175547720","51"
"1209540120","114"
"2147483647","0"
"Table 77"
"1175547720","123"
"1215160620","114"
"2147483647","0"
"Table 78"
"1175547720","123"
"1215781620","114"
"2147483647","0"
"Table 79"
"1175547720","123"
"1218903120","114"
"2147483647","0"
"Table 80"
"1175547720","51"
"1227012120","52"
"2147483647","0"
"Table 81"
"1186359720","0"
"1186359720","51"
"1221402120","1"
"1221643620","0"
"1222024620","1"
"1222227120","0"
"1222692120","1"
"1222860120","0"
"1223313120","1"
"1223481120","0"
"1223946120","1"
"1224103620","0"
"1224568620","1"
"1224726120","0"
"1225191120","1"
"1225348620","0"
"1225812120","1"
"1225980120","0"
"1226434620","1"
"1226602620","0"
"1227012120","52"
"2147483647","0"
"Table 82"
"1186359720","131"
"1205796120","1"
"1206009120","51"
"1214538120","1"
"1214779620","0"
"1221402120","131"
"1222647120","1"
"1222888620","0"
"1223313120","131"
"1226389620","1"
"1226686620","0"
"1227012120","52"
"2147483647","0"
"Table 83"
"1186359720","131"
"1222647120","1"
"1222888620","0"
"1223313120","131"
"2147483647","0"
"Table 84"
"1186359720","131"
"1222647120","1"
"1222933620","0"
"1223313120","131"
"2147483647","0"
"Table 85"
"1186359720","131"
"1226413620","1"
"1226686620","0"
"1227012120","52"
"2147483647","0"
"Table 86"
"1186359720","131"
"1226389620","1"
"1226686620","0"
"1227012120","52"
"2147483647","0"
"Table 87"
"2147483647","0"
"Table 88"
"1186359720","133"
"1226389620","136"
"2147483647","0"
"Table 89"
"1175547720","51"
"1219969500","1"
"1220543940","0"
"1220779620","1"
"1221019620","0"
"1227645120","52"
"2147483647","0"
"Table 90"
"1175547720","150"
"1200187620","95"
"2147483647","0"
"Table 91"
"1175547720","150"
"1201431120","95"
"2147483647","0"
"Table 92"
"1175547720","150"
"1203307620","95"
"2147483647","0"
"Table 93"
"1175547720","150"
"1203930120","95"
"2147483647","0"
"Table 94"
"1175547720","150"
"1204552620","95"
"2147483647","0"
"Table 95"
"1175547720","150"
"1205175120","95"
"2147483647","0"
"Table 96"
"1175547720","150"
"1209540120","95"
"2147483647","0"
"Table 97"
"1175547720","150"
"1210173120","95"
"2147483647","0"
"Table 98"
"1175547720","150"
"1210794120","95"
"2147483647","0"
"Table 99"
"1175547720","150"
"1211416620","95"
"2147483647","0"
"Table 100"
"1175547720","95"
"1198606620","0"
"1211917620","95"
"2147483647","0"
"Table 101"
"1175547720","158"
"1215160620","95"
"2147483647","0"
"Table 102"
"1175547720","158"
"1215781620","95"
"2147483647","0"
"Table 103"
"1175547720","158"
"1216404120","95"
"2147483647","0"
"Table 104"
"1175547720","158"
"1217037120","95"
"2147483647","0"
"Table 105"
"1175547720","158"
"1217659620","95"
"2147483647","0"
"Table 106"
"1175547720","150"
"1206429120","95"
"2147483647","0"
"Table 107"
"1175547720","158"
"1218903120","95"
"2147483647","0"
"Table 108"
"1175547720","150"
"1214157120","0"
"1219525620","95"
"2147483647","0"
"Table 109"
"1175547720","51"
"1198932120","95"
"2147483647","0"
"Table 110"
"1175547720","51"
"1199565120","95"
"2147483647","0"
"Table 111"
"1175547720","51"
"1203307620","95"
"2147483647","0"
"Table 112"
"1175547720","51"
"1204552620","95"
"2147483647","0"
"Table 113"
"1175547720","95"
"1214157120","0"
"1220148120","95"
"2147483647","0"
"Table 114"
"1175547720","150"
"1200187620","163"
"2147483647","0"
"Table 115"
"1175547720","150"
"1201431120","163"
"2147483647","0"
"Table 116"
"1175547720","150"
"1203307620","163"
"2147483647","0"
"Table 117"
"1175547720","150"
"1205175120","163"
"2147483647","0"
"Table 118"
"1175547720","150"
"1210173120","163"
"2147483647","0"
"Table 119"
"1175547720","150"
"1210794120","163"
"2147483647","0"
"Table 120"
"1175547720","149"
"1214157120","163"
"2147483647","0"
"Table 121"
"1175547720","147"
"1210404120","0"
"1211917620","163"
"2147483647","0"
"Table 122"
"1175547720","148"
"1211035620","0"
"1211917620","163"
"2147483647","0"
"Table 123"
"1175547720","150"
"1214779620","0"
"1220148120","95"
"2147483647","0"
"Table 124"
"1175547720","180"
"1215160620","1"
"1215402120","0"
"1220148120","95"
"2147483647","0"
"Table 125"
"1175547720","180"
"1215781620","1"
"1216023120","0"
"1220148120","95"
"2147483647","0"
"Table 126"
"1175547720","180"
"1216404120","1"
"1216645620","0"
"1220148120","95"
"2147483647","0"
"Table 127"
"1175547720","180"
"1217037120","1"
"1217268120","0"
"1220148120","95"
"2147483647","0"
"Table 128"
"1175547720","180"
"1217659620","1"
"1217901120","0"
"1220148120","95"
"2147483647","0"
"Table 129"
"1175547720","180"
"1218903120","1"
"1219144620","0"
"1220148120","95"
"2147483647","0"
"Table 130"
"1175547720","150"
"1214157120","0"
"1219525620","95"
"2147483647","0"
"Table 131"
"1175547720","150"
"1209540120","95"
"1210404120","171"
"2147483647","0"
"Table 132"
"2147483647","0"
"Table 133"
"1175547720","174"
"1215781620","175"
"2147483647","0"
"Table 134"
"1175547720","175"
"1216404120","176"
"2147483647","0"
"Table 135"
"2147483647","0"
"Table 136"
"1175547720","150"
"1216023120","175"
"2147483647","0"
"Table 137"
"1175547720","151"
"1216645620","176"
"2147483647","0"
"Table 138"
"1175547720","152"
"1217268120","177"
"2147483647","0"
"Table 139"
"1175547720","154"
"1218522120","0"
"1220148120","95"
"2147483647","0"
"Table 140"
"1175547720","151"
"1217268120","177"
"2147483647","0"
"Table 141"
"1173169500","-1725"
"1196950500","-1566"
"1205316000","-1800"
"1211545500","-900"
"1213476000","-2700"
"1242009120","-1800"
"2147483647","0"
"Table 142"
"1173169500","0"
"1205840940","1"
"1206051060","0"
"1206386940","1"
"1206673560","0"
"1207019940","1"
"1207306560","0"
"1207642440","1"
"1207929060","0"
"1208263440","1"
"1208550060","0"
"1208885940","1"
"1209172560","0"
"1209508440","1"
"1209795060","0"
"1210130940","1"
"1210426560","0"
"1210966500","1"
"1212339180","0"
"1212619620","1"
"1212918180","0"
"1213252620","1"
"1213476000","0"
"1236337500","2738"
"1241604180","0"
"1242574620","2738"
"2147483647","0"
"Table 143"
"1175547720","150"
"1207674120","95"
"2147483647","0"
"Table 144"
"1175547720","95"
"1214779620","173"
"2147483647","0"
"Table 145"
"1175547720","163"
"1215781620","175"
"2147483647","0"
"Table 146"
"1175547720","150"
"1207051620","95"
"2147483647","0"
"Table 147"
"1175547720","95"
"1199173620","0"
"1210173120","95"
"2147483647","0"
"Table 148"
"1175547720","150"
"1205796120","95"
"2147483647","0"
"Table 149"
"1175547720","95"
"1199173620","150"
"2147483647","0"
"Table 150"
"1175547720","163"
"1217659620","95"
"2147483647","0"
"Table 151"
"1173169500","-1725"
"1196950500","-1566"
"1205316000","-1800"
"1211545500","-900"
"1213476000","-2700"
"1242574620","-1800"
"2147483647","0"
"Table 152"
"1175547720","148"
"1214779620","446"
"2147483647","0"
"Table 153"
"1175547720","197"
"1208917620","95"
"2147483647","0"
"Table 154"
"1173169500","192"
"1236337500","2738"
"2147483647","0"
"Table 155"
"1175547720","163"
"1217659620","1"
"1217901120","0"
"1218903120","95"
"2147483647","0"
"Table 156"
"1175547720","150"
"1208917620","1"
"1209159120","446"
"2147483647","0"
"Table 157"
"1175547720","164"
"1215781620","175"
"2147483647","0"
"Table 158"
"1175547720","150"
"1208917620","95"
"2147483647","0"
"Table 159"
"1175547720","150"
"1207674120","95"
"1210404120","446"
"2147483647","0"
"Table 160"
"1175547720","95"
"1210173120","1"
"1210417620","95"
"2147483647","0"
"Table 161"
"1175547720","198"
"1214157120","446"
"2147483647","0"
"Table 162"
"1175547720","196"
"1214157120","446"
"2147483647","0"
"Table 163"
"1175547720","150"
"1208295120","95"
"2147483647","0"
"Table 164"
"1175547720","207"
"1218903120","95"
"2147483647","0"
"Table 165"
"1175547720","150"
"1200187620","95"
"1216023120","0"
"1217037120","95"
"2147483647","0"
"Table 166"
"1200818940","-4500"
"1204639440","-5400"
"1242574620","-4500"
"2147483647","0"
"Table 167"
"1200818940","0"
"1236337500","2738"
"1242237180","0"
"1242574620","1"
"1242829680","0"
"2147483647","0"
"Table 168"
"1175547720","193"
"1207915620","0"
"1208362620","1"
"1208497620","0"
"1208973120","1"
"1209130620","0"
"1209607620","1"
"1209759120","147"
"1210404120","0"
"1210851120","95"
"2147483647","0"
"Table 169"
"1175547720","165"
"1215160620","95"
"2147483647","0"
"Table 170"
"1175547720","150"
"1208995620","1"
"1209130620","0"
"1209540120","95"
"2147483647","0"
"Table 171"
"1175547720","150"
"1210885620","1"
"1211007120","153"
"2147483647","0"
"Table 172"
"1175547720","150"
"1201431120","1"
"1201672620","0"
"1210173120","95"
"2147483647","0"
"Table 173"
"1175547720","141"
"1214779620","0"
"1216404120","95"
"2147483647","0"
"Table 174"
"1175547720","165"
"1206429120","1"
"1206673620","95"
"2147483647","0"
"Table 175"
"1175547720","145"
"1207875120","0"
"1208295120","1"
"1208506620","0"
"1208917620","95"
"2147483647","0"
"Table 176"
"1175547720","219"
"1216023120","0"
"1218903120","95"
"2147483647","0"
"Table 177"
"1175547720","145"
"1205416620","152"
"2147483647","0"
"Table 178"
"1175547720","145"
"1209553620","1"
"1209795120","95"
"2147483647","0"
"Table 179"
"1175547720","150"
"1210818120","1"
"1210995120","149"
"2147483647","0"
"Table 180"
"1175547720","198"
"1209540120","1"
"1209795120","95"
"2147483647","0"
"Table 181"
"1175547720","144"
"1214157120","0"
"1215781620","175"
"2147483647","0"
"Table 182"
"1175547720","167"
"1215160620","95"
"2147483647","0"
"Table 183"
"1175547720","150"
"1205175120","1"
"1205400120","198"
"2147483647","0"
"Table 184"
"1175547720","146"
"1214157120","0"
"1217659620","95"
"2147483647","0"
"Table 185"
"1175547720","156"
"1214157120","0"
"1215781620","175"
"2147483647","0"
"Table 186"
"1175547720","181"
"1209781620","0"
"1211917620","176"
"2147483647","0"
"Table 187"
"1175547720","181"
"1211917620","173"
"2147483647","0"
"Table 188"
"1200818940","-4500"
"1204639440","-5400"
"1242574620","-4500"
"2147483647","0"
"Table 189"
"1200818940","0"
"1236337500","2738"
"1242859680","0"
"2147483647","0"
"Table 190"
"1175547720","145"
"1214157120","0"
"1215781620","175"
"2147483647","0"
"Table 191"
"1175547720","150"
"1209540120","235"
"2147483647","0"
"Table 192"
"2147483647","0"
"Table 193"
"1175547720","193"
"1214157120","0"
"1215781620","175"
"2147483647","0"
"Table 194"
"1175547720","169"
"1215781620","95"
"2147483647","0"
"Table 195"
"2147483647","0"
"Table 196"
"1175547720","147"
"1210404120","446"
"1215160620","95"
"1216023120","195"
"2147483647","0"
"Table 197"
"1175547720","181"
"1215160620","95"
"2147483647","0"
"Table 198"
"1175547720","167"
"1216404120","95"
"2147483647","0"
"Table 199"
"1175547720","235"
"1207293120","0"
"1209540120","163"
"2147483647","0"
"Table 200"
"1175547720","141"
"1207915620","0"
"1208308620","95"
"1209760620","147"
"2147483647","0"
"Table 201"
"1175547720","237"
"1215781620","95"
"2147483647","0"
"Table 202"
"1175547720","150"
"1210827120","1"
"1211004120","149"
"2147483647","0"
"Table 203"
"1175547720","150"
"1208308620","1"
"1208536620","95"
"2147483647","0"
"Table 204"
"1175547720","198"
"1206037620","155"
"2147483647","0"
"Table 205"
"1175547720","247"
"1217901120","0"
"1219525620","95"
"2147483647","0"
"Table 206"
"1175547720","95"
"1199173620","0"
"1205281620","1"
"1205377620","198"
"1207293120","0"
"1207729620","1"
"1207884120","0"
"1208350620","1"
"1208505120","0"
"1208973120","1"
"1209130620","0"
"1209607620","1"
"1209760620","147"
"2147483647","0"
"Table 207"
"1175547720","150"
"1205857620","1"
"1206049620","176"
"2147483647","0"
"Table 208"
"1175547720","156"
"1214157120","153"
"2147483647","0"
"Table 209"
"2147483647","0"
"Table 210"
"1175547720","150"
"1210173120","1"
"1210417620","274"
"1182385500","2471"
"1242351000","0"
"1247860500","2471"
"2147483647","0"
"Table 211"
"1182385500","2471"
"1242351000","0"
"1247860500","2471"
"2147483647","0"
"Table 212"
"1175547720","150"
"1205233620","1"
"1205377620","193"
"2147483647","0"
"Table 213"
"1175547720","147"
"1211035620","0"
"1211917620","151"
"2147483647","0"
"Table 214"
"1175547720","168"
"1215160620","95"
"2147483647","0"
"Table 215"
"1175547720","168"
"1217037120","95"
"2147483647","0"
"Table 216"
"1175547720","168"
"1217659620","95"
"1182385500","2471"
"1242339000","0"
"1247860500","2471"
"2147483647","0"
"Table 217"
"1182385500","2471"
"1242339000","0"
"1247860500","2471"
"2147483647","0"
"Table 218"
"1175547720","150"
"1205233620","1"
"1205425620","95"
"2147483647","0"
"Table 219"
"2147483647","0"
"Table 220"
"1175547720","172"
"1214538120","95"
"2147483647","0"
"Table 221"
"1175547720","172"
"1215781620","175"
"2147483647","0"
"Table 222"
"1175547720","169"
"1211035620","0"
"1211461620","1"
"1211617620","152"
"2147483647","0"
"Table 223"
"1175547720","169"
"1215160620","183"
"2147483647","0"
"Table 224"
"1175547720","169"
"1215160620","95"
"2147483647","0"
"Table 225"
"1175547720","169"
"1217659620","95"
"2147483647","0"
"Table 226"
"1175547720","148"
"1216023120","0"
"1217659620","95"
"2147483647","0"
"Table 227"
"1175547720","147"
"1214779620","0"
"1217659620","95"
"2147483647","0"
"Table 228"
"1175547720","170"
"1215160620","174"
"2147483647","0"
"Table 229"
"2147483647","0"
"Table 230"
"1175547720","150"
"1210173120","1"
"1210372620","0"
"1210851120","1"
"1210993620","0"
"1211461620","1"
"1211626620","0"
"1211917620","95"
"2147483647","0"
"Table 231"
"1175547720","170"
"1215160620","95"
"2147483647","0"
"Table 232"
"1175547720","170"
"1215781620","95"
"2147483647","0"
"Table 233"
"1175547720","170"
"1217659620","95"
"2147483647","0"
"Table 234"
"1175547720","170"
"1218903120","95"
"2147483647","0"
"Table 235"
"1175547720","147"
"1214779620","0"
"1217659620","95"
"2147483647","0"
"Table 236"
"1175547720","170"
"1215160620","95"
"1216023120","0"
"1217037120","95"
"1218522120","446"
"2147483647","0"
"Table 237"
"1175547720","145"
"1206429120","1"
"1206715620","95"
"2147483647","0"
"Table 238"
"1175547720","262"
"1205796120","95"
"2147483647","0"
"Table 239"
"1175547720","150"
"1208952120","1"
"1209159120","0"
"1209553620","1"
"1209795120","0"
"1210173120","1"
"1210404120","0"
"1210822620","1"
"1211014620","0"
"1211416620","356"
"2147483647","0"
"Table 240"
"1175547720","198"
"1206429120","1"
"1206673620","95"
"2147483647","0"
"Table 241"
"1175547720","150"
"1210839120","95"
"2147483647","0"
"Table 242"
"2147483647","0"
"Table 243"
"1175547720","331"
"1210794120","1"
"1211049120","95"
"2147483647","0"
"Table 244"
"1175547720","295"
"1217901120","178"
"2147483647","0"
"Table 245"
"1175547720","186"
"1217037120","189"
"2147483647","0"
"Table 246"
"1175547720","150"
"1211503620","1"
"1211617620","446"
"2147483647","0"
"Table 247"
"1175547720","146"
"1210404120","0"
"1210818120","1"
"1210996620","149"
"2147483647","0"
"Table 248"
"1175547720","150"
"1210851120","1"
"1210995120","0"
"1211416620","95"
"2147483647","0"
"Table 249"
"1175547720","150"
"1205233620","1"
"1205377620","0"
"1205851620","380"
"2147483647","0"
"Table 250"
"1175547720","174"
"1216404120","176"
"2147483647","0"
"Table 251"
"1175547720","145"
"1205416620","0"
"1205809620","95"
"2147483647","0"
"Table 252"
"1175547720","150"
"1206429120","1"
"1206660120","0"
"1208353620","1"
"1208536620","0"
"1209540120","95"
"2147483647","0"
"Table 253"
"1175547720","174"
"1216404120","95"
"2147483647","0"
"Table 254"
"1175547720","174"
"1217037120","95"
"2147483647","0"
"Table 255"
"1175547720","174"
"1217659620","95"
"2147483647","0"
"Table 256"
"1175547720","174"
"1218903120","95"
"2147483647","0"
"Table 257"
"1175547720","150"
"1207731120","1"
"1207875120","0"
"1208362620","1"
"1208506620","0"
"1208974620","1"
"1209129120","0"
"1209607620","1"
"1209750120","0"
"1210230120","1"
"1210372620","0"
"1210851120","1"
"1210993620","0"
"1211416620","367"
"2147483647","0"
"Table 258"
"1175547720","150"
"1208917620","1"
"1209121620","0"
"1209540120","1"
"1209781620","0"
"1210177620","1"
"1210392120","0"
